return_id,order_id,return_date,return_reason,refund_amount
R0000484,O00412091,2026-07-31,Wrong Item,234.46
R0000485,O00113674,2026-08-01,Customer Changed Mind,425.73
R0000486,O00264231,2025-10-20,Damaged Product,355.37
R0000487,O00027064,2025-12-22,Late Delivery,107.93
R0000488,O00227324,2025-09-07,Customer Changed Mind,140.65
R0000489,O00257329,2026-04-18,Customer Changed Mind,402.75
R0000490,O00083144,2026-06-10,Damaged Product,211.93
R0000491,O00419889,2026-01-04,Wrong Item,225.42
R0000492,O00260815,2025-09-10,Damaged Product,49.94
R0000493,O00045291,2026-06-20,Damaged Product,291.24
R0000494,O00466129,2026-02-11,Wrong Item,274.12
R0000495,O00027404,2026-02-15,Customer Changed Mind,445.66
R0000496,O00169182,2026-01-31,Wrong Item,305.38
R0000497,O00095070,2025-09-18,Customer Changed Mind,285.09
R0000498,O00297573,2025-09-05,Damaged Product,333.52
R0000499,O00400929,2025-10-09,Wrong Item,98.74
R0000500,O00149777,2026-05-21,Wrong Item,116.5
R0000501,O00427880,2025-09-20,Damaged Product,122.89
R0000502,O00494160,2025-10-11,Wrong Item,375.91
R0000503,O00457861,2025-11-13,Customer Changed Mind,306.97
R0000504,O00356719,2025-11-16,Wrong Item,499.68
R0000505,O00396843,2026-08-18,Wrong Item,202.45
R0000506,O00094146,2026-01-29,Late Delivery,361.02
R0000507,O00334470,2026-07-13,Late Delivery,324.78
R0000508,O00277157,2025-10-09,Late Delivery,261.79
R0000509,O00005728,2026-02-14,Wrong Item,484.83
R0000510,O00264681,2026-05-20,Damaged Product,337.71
R0000511,O00027349,2025-11-27,Damaged Product,284.04
R0000512,O00290328,2026-02-28,Late Delivery,65.89
R0000513,O00460208,2026-08-17,Late Delivery,52.77
R0000514,O00221939,2025-11-03,Customer Changed Mind,178.82
R0000515,O00351775,2026-06-26,Damaged Product,92.63
R0000516,O00446566,2026-04-12,Wrong Item,491.92
R0000517,O00308805,2026-03-31,Damaged Product,89.78
R0000518,O00113547,2025-09-14,Damaged Product,47.17
R0000519,O00271805,2025-10-25,Damaged Product,392.33
R0000520,O00268377,2025-10-03,Wrong Item,40.2
R0000521,O00366881,2026-04-11,Damaged Product,219.96
R0000522,O00264710,2025-10-21,Late Delivery,264.84
R0000523,O00453367,2025-11-23,Customer Changed Mind,185.78
R0000524,O00452471,2025-12-26,Late Delivery,284.37
R0000525,O00002169,2026-08-16,Wrong Item,292.43
R0000526,O00470476,2026-02-09,Late Delivery,44.14
R0000527,O00402421,2025-12-12,Late Delivery,147.03
R0000528,O00259023,2026-05-22,Wrong Item,51.26
R0000529,O00330978,2025-09-08,Damaged Product,433.77
R0000530,O00196016,2026-03-14,Wrong Item,427.91
R0000531,O00204140,2025-12-22,Wrong Item,496.65
R0000532,O00100099,2026-07-03,Wrong Item,387.36
R0000533,O00100156,2026-04-19,Late Delivery,369.29
R0000534,O00480630,2026-03-04,Damaged Product,107.82
R0000535,O00119837,2026-08-14,Customer Changed Mind,284.05
R0000536,O00484207,2026-04-25,Wrong Item,303.38
R0000537,O00449903,2025-09-09,Late Delivery,375.47
R0000538,O00323951,2025-09-30,Wrong Item,314.06
R0000539,O00388219,2026-05-13,Damaged Product,124.94
R0000540,O00489694,2026-05-28,Wrong Item,465.29
R0000541,O00312748,2025-10-09,Wrong Item,312.39
R0000542,O00195480,2026-07-15,Wrong Item,487.75
R0000543,O00434197,2026-07-09,Late Delivery,385.21
R0000544,O00401397,2026-02-20,Damaged Product,482.18
R0000545,O00290026,2026-01-21,Wrong Item,142.77
R0000546,O00256910,2026-07-31,Wrong Item,194.52
R0000547,O00071235,2026-06-17,Customer Changed Mind,427.49
R0000548,O00268270,2026-08-07,Damaged Product,376.09
R0000549,O00121724,2026-05-19,Wrong Item,52.69
R0000550,O00291378,2026-02-28,Customer Changed Mind,171.71
R0000551,O00049658,2026-05-01,Late Delivery,14.48
R0000552,O00498866,2026-01-27,Customer Changed Mind,283.57
R0000553,O00246985,2026-07-19,Wrong Item,390.75
R0000554,O00264283,2026-02-04,Late Delivery,34.06
R0000555,O00432255,2025-09-16,Wrong Item,315.9
R0000556,O00019381,2025-10-11,Wrong Item,362.5
R0000557,O00225307,2026-03-16,Wrong Item,83.38
R0000558,O00415285,2026-06-23,Damaged Product,282.1
R0000559,O00122212,2026-04-02,Wrong Item,290.83
R0000560,O00287579,2026-05-02,Customer Changed Mind,441.21
R0000561,O00310475,2026-03-17,Customer Changed Mind,270.5
R0000562,O00430209,2026-05-30,Damaged Product,105.78
R0000563,O00207466,2026-06-26,Customer Changed Mind,420.05
R0000564,O00218616,2026-08-11,Wrong Item,233.62
R0000565,O00452092,2026-07-10,Wrong Item,325.33
R0000566,O00113830,2026-05-04,Damaged Product,385.04
R0000567,O00393313,2026-03-27,Customer Changed Mind,274.12
R0000568,O00177792,2025-10-10,Customer Changed Mind,241.37
R0000569,O00127302,2025-10-04,Customer Changed Mind,103.76
R0000570,O00256064,2026-05-09,Late Delivery,406.68
R0000571,O00272901,2026-01-29,Wrong Item,309.87
R0000572,O00252825,2026-08-09,Late Delivery,204.28
R0000573,O00062339,2026-01-08,Damaged Product,416.62
R0000574,O00272683,2026-06-20,Wrong Item,167.22
R0000575,O00052497,2026-06-13,Wrong Item,497.23
R0000576,O00094389,2026-03-22,Wrong Item,395.92
R0000577,O00321597,2026-01-07,Wrong Item,426.62
R0000578,O00291568,2026-02-13,Damaged Product,387.5
R0000579,O00424883,2025-09-01,Wrong Item,234.92
R0000580,O00471225,2026-01-15,Late Delivery,137.03
R0000581,O00101166,2026-01-14,Customer Changed Mind,145.03
R0000582,O00345955,2026-04-03,Damaged Product,75.42
R0000583,O00352162,2026-02-01,Wrong Item,20.06
R0000584,O00373649,2025-12-12,Late Delivery,186.11
R0000585,O00183420,2026-06-18,Customer Changed Mind,29.74
R0000586,O00463261,2026-02-06,Customer Changed Mind,201.64
R0000587,O00382638,2026-02-04,Late Delivery,354.67
R0000588,O00316817,2026-07-29,Customer Changed Mind,29.84
R0000589,O00302662,2025-11-03,Wrong Item,205.96
R0000590,O00015575,2026-03-21,Wrong Item,108.18
R0000591,O00469788,2026-02-19,Late Delivery,325.45
R0000592,O00288507,2026-04-05,Damaged Product,352.29
R0000593,O00253301,2025-09-25,Late Delivery,303.18
R0000594,O00105507,2026-06-23,Customer Changed Mind,460.64
R0000595,O00001996,2026-01-04,Damaged Product,222.17
R0000596,O00141911,2026-03-12,Wrong Item,463.32
R0000597,O00012322,2025-11-24,Damaged Product,158.37
R0000598,O00483847,2026-03-25,Customer Changed Mind,44.16
R0000599,O00257771,2025-09-02,Wrong Item,69.59
R0000600,O00424859,2026-04-29,Customer Changed Mind,111.5
R0000601,O00214667,2025-10-04,Damaged Product,471.67
R0000602,O00313049,2026-08-18,Damaged Product,82.26
R0000603,O00211385,2025-12-09,Damaged Product,280.44
R0000604,O00033597,2025-09-15,Wrong Item,59.37
R0000605,O00392516,2025-12-13,Late Delivery,125.82
R0000606,O00139856,2026-07-22,Customer Changed Mind,185.59
R0000607,O00231378,2026-08-25,Wrong Item,20.0
R0000608,O00467451,2026-04-03,Damaged Product,81.23
R0000609,O00215521,2025-12-13,Wrong Item,304.23
R0000610,O00315146,2026-06-28,Late Delivery,92.5
R0000611,O00334217,2026-04-21,Late Delivery,207.9
R0000612,O00359903,2025-09-20,Damaged Product,245.06
R0000613,O00245064,2026-03-23,Damaged Product,239.58
R0000614,O00000680,2026-04-04,Wrong Item,69.52
R0000615,O00104705,2025-09-15,Customer Changed Mind,150.76
R0000616,O00338176,2026-08-11,Late Delivery,466.57
R0000617,O00151361,2025-11-03,Customer Changed Mind,110.02
R0000618,O00036435,2026-05-20,Customer Changed Mind,271.9
R0000619,O00492898,2026-06-30,Wrong Item,275.55
R0000620,O00090986,2026-07-28,Wrong Item,395.67
R0000621,O00033383,2025-12-15,Customer Changed Mind,407.5
R0000622,O00330662,2026-08-17,Wrong Item,20.55
R0000623,O00230528,2025-09-28,Customer Changed Mind,493.31
R0000624,O00335040,2026-01-06,Late Delivery,59.01
R0000625,O00263548,2025-10-28,Late Delivery,123.04
R0000626,O00237481,2025-12-11,Customer Changed Mind,495.16
R0000627,O00228377,2025-09-08,Wrong Item,91.77
R0000628,O00224299,2026-06-12,Damaged Product,121.06
R0000629,O00350881,2025-09-11,Damaged Product,375.84
R0000630,O00014099,2026-03-13,Customer Changed Mind,427.05
R0000631,O00235535,2026-04-01,Damaged Product,109.05
R0000632,O00400720,2026-04-05,Damaged Product,91.66
R0000633,O00028333,2025-11-01,Customer Changed Mind,48.67
R0000634,O00297793,2026-06-04,Customer Changed Mind,49.79
R0000635,O00206257,2026-02-02,Late Delivery,479.27
R0000636,O00154221,2025-10-19,Customer Changed Mind,362.64
R0000637,O00314524,2026-04-19,Customer Changed Mind,466.74
R0000638,O00243408,2026-04-29,Wrong Item,59.8
R0000639,O00148510,2026-03-04,Wrong Item,489.58
R0000640,O00035858,2026-08-18,Wrong Item,199.53
R0000641,O00246269,2026-05-22,Customer Changed Mind,326.27
R0000642,O00172199,2026-05-29,Customer Changed Mind,470.07
R0000643,O00379537,2026-06-14,Late Delivery,233.79
R0000644,O00199569,2026-06-02,Damaged Product,455.81
R0000645,O00427691,2026-02-19,Wrong Item,371.62
R0000646,O00318342,2026-07-22,Late Delivery,432.6
R0000647,O00114351,2026-04-11,Customer Changed Mind,228.45
R0000648,O00479113,2025-11-24,Wrong Item,470.02
R0000649,O00324774,2026-03-17,Wrong Item,445.42
R0000650,O00001807,2026-01-24,Wrong Item,247.24
R0000651,O00240444,2025-10-26,Wrong Item,451.45
R0000652,O00470587,2026-02-10,Customer Changed Mind,352.57
R0000653,O00436689,2025-11-30,Wrong Item,142.89
R0000654,O00197882,2025-12-17,Wrong Item,198.07
R0000655,O00243460,2026-05-07,Late Delivery,431.29
R0000656,O00424699,2026-05-02,Wrong Item,153.27
R0000657,O00410634,2026-03-16,Wrong Item,86.16
R0000658,O00135854,2026-01-14,Late Delivery,313.66
R0000659,O00157559,2026-07-28,Customer Changed Mind,456.74
R0000660,O00009046,2026-03-15,Late Delivery,225.78
R0000661,O00373322,2025-10-29,Wrong Item,69.57
R0000662,O00271597,2026-08-16,Customer Changed Mind,13.75
R0000663,O00230448,2026-01-30,Damaged Product,411.61
R0000664,O00373758,2025-11-04,Wrong Item,438.92
R0000665,O00211270,2026-07-13,Late Delivery,271.54
R0000666,O00310289,2026-08-05,Customer Changed Mind,150.65
R0000667,O00001488,2026-08-23,Wrong Item,321.99
R0000668,O00212089,2026-06-05,Damaged Product,239.08
R0000669,O00251485,2025-09-13,Customer Changed Mind,242.75
R0000670,O00499595,2026-01-18,Late Delivery,410.21
R0000671,O00051351,2026-02-21,Customer Changed Mind,142.49
R0000672,O00354120,2025-10-24,Customer Changed Mind,332.15
R0000673,O00486235,2026-06-11,Wrong Item,174.74
R0000674,O00212688,2025-12-05,Customer Changed Mind,86.93
R0000675,O00201859,2026-03-29,Damaged Product,118.99
R0000676,O00452487,2026-04-06,Late Delivery,448.62
R0000677,O00141373,2026-04-21,Late Delivery,403.26
R0000678,O00199796,2026-02-07,Damaged Product,221.4
R0000679,O00388222,2025-12-16,Wrong Item,53.33
R0000680,O00410300,2026-03-01,Late Delivery,163.29
R0000681,O00308323,2026-03-28,Wrong Item,243.55
R0000682,O00195335,2026-04-02,Customer Changed Mind,167.27
R0000683,O00436107,2026-06-13,Late Delivery,277.83
R0000684,O00461272,2026-06-11,Late Delivery,148.65
R0000685,O00336790,2026-06-16,Late Delivery,30.56
R0000686,O00131050,2025-10-17,Wrong Item,47.15
R0000687,O00184959,2026-02-04,Damaged Product,396.56
R0000688,O00394086,2025-12-17,Customer Changed Mind,494.21
R0000689,O00033062,2025-11-23,Wrong Item,93.3
R0000690,O00190412,2025-10-03,Late Delivery,353.63
R0000691,O00382202,2026-07-25,Late Delivery,361.28
R0000692,O00097264,2025-10-04,Damaged Product,286.98
R0000693,O00224287,2026-07-28,Customer Changed Mind,249.66
R0000694,O00132039,2026-06-24,Late Delivery,106.23
R0000695,O00435270,2026-04-22,Late Delivery,274.72
R0000696,O00207064,2025-11-11,Damaged Product,293.88
R0000697,O00339286,2025-12-20,Customer Changed Mind,19.88
R0000698,O00295964,2025-10-21,Wrong Item,239.02
R0000699,O00000173,2025-08-29,Late Delivery,441.94
R0000700,O00056766,2025-11-06,Customer Changed Mind,244.3
R0000701,O00397612,2025-10-21,Customer Changed Mind,274.55
R0000702,O00391971,2026-07-20,Late Delivery,37.41
R0000703,O00481232,2026-07-20,Customer Changed Mind,431.18
R0000704,O00350264,2026-04-08,Damaged Product,183.53
R0000705,O00050004,2025-12-14,Late Delivery,282.49
R0000706,O00342585,2025-12-01,Late Delivery,43.09
R0000707,O00299855,2025-11-06,Wrong Item,242.36
R0000708,O00439799,2025-11-03,Customer Changed Mind,306.81
R0000709,O00020105,2026-07-26,Customer Changed Mind,395.69
R0000710,O00008175,2026-06-30,Damaged Product,368.89
R0000711,O00480959,2025-10-12,Damaged Product,139.27
R0000712,O00428629,2025-08-31,Wrong Item,383.39
R0000713,O00315986,2026-04-14,Late Delivery,210.74
R0000714,O00033717,2026-04-11,Wrong Item,173.0
R0000715,O00155145,2025-09-05,Wrong Item,19.29
R0000716,O00425938,2026-06-26,Wrong Item,237.55
R0000717,O00335253,2025-09-08,Wrong Item,233.22
R0000718,O00079554,2026-07-02,Customer Changed Mind,342.99
R0000719,O00128901,2026-08-01,Customer Changed Mind,192.97
R0000720,O00012969,2026-05-12,Damaged Product,136.41
R0000721,O00180169,2026-01-24,Damaged Product,36.94
R0000722,O00213419,2025-12-27,Customer Changed Mind,207.56
R0000723,O00122582,2026-05-22,Customer Changed Mind,245.63
R0000724,O00186268,2026-08-01,Late Delivery,117.53
R0000725,O00390663,2025-10-12,Damaged Product,345.29
R0000726,O00172170,2026-02-01,Damaged Product,386.17
R0000727,O00054013,2025-11-21,Late Delivery,140.73
R0000728,O00477577,2026-08-06,Customer Changed Mind,487.33
R0000729,O00166210,2026-06-25,Customer Changed Mind,465.91
R0000730,O00359556,2026-02-22,Wrong Item,257.23
R0000731,O00428745,2025-11-23,Wrong Item,45.72
R0000732,O00216056,2026-04-07,Customer Changed Mind,395.04
R0000733,O00008787,2026-02-02,Customer Changed Mind,280.58
R0000734,O00013745,2026-01-10,Damaged Product,272.51
R0000735,O00310626,2025-11-08,Customer Changed Mind,58.46
R0000736,O00370451,2025-12-27,Customer Changed Mind,318.13
R0000737,O00250894,2026-06-22,Wrong Item,256.58
R0000738,O00409650,2026-03-29,Customer Changed Mind,269.3
R0000739,O00139706,2025-12-18,Wrong Item,62.38
R0000740,O00138968,2026-07-23,Late Delivery,315.49
R0000741,O00315433,2026-03-31,Wrong Item,481.03
R0000742,O00345051,2026-04-20,Damaged Product,485.11
R0000743,O00272176,2026-06-18,Late Delivery,230.63
R0000744,O00454567,2025-12-06,Damaged Product,34.55
R0000745,O00314992,2025-12-02,Wrong Item,80.88
R0000746,O00352999,2026-06-24,Wrong Item,74.66
R0000747,O00280941,2025-10-22,Customer Changed Mind,469.71
R0000748,O00357524,2026-08-02,Wrong Item,250.36
R0000749,O00061637,2026-05-30,Customer Changed Mind,250.75
R0000750,O00266879,2026-02-17,Wrong Item,32.55
R0000751,O00410500,2026-02-20,Late Delivery,48.14
R0000752,O00209110,2025-11-28,Late Delivery,461.28
R0000753,O00316936,2025-11-16,Wrong Item,211.36
R0000754,O00399340,2025-11-05,Damaged Product,244.54
R0000755,O00472639,2026-06-29,Customer Changed Mind,91.55
R0000756,O00417349,2026-03-15,Wrong Item,361.03
R0000757,O00071244,2025-10-30,Damaged Product,328.76
R0000758,O00282925,2026-06-01,Customer Changed Mind,152.51
R0000759,O00201488,2026-01-26,Late Delivery,498.5
R0000760,O00366784,2025-10-27,Wrong Item,340.41
R0000761,O00395028,2026-04-23,Late Delivery,186.62
R0000762,O00228322,2026-02-25,Wrong Item,125.82
R0000763,O00075425,2026-01-13,Wrong Item,93.47
R0000764,O00142512,2026-01-23,Late Delivery,274.36
R0000765,O00184291,2026-03-02,Wrong Item,352.54
R0000766,O00393151,2025-11-09,Wrong Item,265.71
R0000767,O00339078,2025-10-15,Customer Changed Mind,33.49
R0000768,O00203047,2026-04-08,Damaged Product,197.11
R0000769,O00222407,2026-04-28,Customer Changed Mind,144.45
R0000770,O00275985,2026-07-28,Damaged Product,333.3
R0000771,O00380693,2025-12-06,Late Delivery,87.64
R0000772,O00018669,2025-09-05,Customer Changed Mind,60.11
R0000773,O00145408,2025-12-08,Wrong Item,499.41
R0000774,O00245482,2026-04-17,Late Delivery,462.91
R0000775,O00206502,2025-11-27,Damaged Product,288.15
R0000776,O00285119,2025-11-27,Wrong Item,300.01
R0000777,O00309775,2026-04-22,Late Delivery,353.7
R0000778,O00376357,2025-11-25,Late Delivery,60.8
R0000779,O00323153,2025-12-08,Late Delivery,231.31
R0000780,O00340701,2026-07-30,Customer Changed Mind,483.93
R0000781,O00349290,2026-03-12,Customer Changed Mind,357.87
R0000782,O00141553,2026-03-17,Damaged Product,275.16
R0000783,O00398721,2026-08-25,Late Delivery,414.56
R0000784,O00203658,2025-10-18,Late Delivery,375.07
R0000785,O00156800,2025-10-07,Late Delivery,396.58
R0000786,O00327141,2025-12-15,Wrong Item,372.47
R0000787,O00200309,2026-04-16,Damaged Product,75.91
R0000788,O00456810,2026-08-11,Customer Changed Mind,176.65
R0000789,O00479538,2025-12-10,Damaged Product,171.76
R0000790,O00111317,2025-10-17,Wrong Item,234.74
R0000791,O00068221,2026-04-24,Customer Changed Mind,114.54
R0000792,O00088376,2025-08-29,Customer Changed Mind,370.8
R0000793,O00272950,2025-12-30,Damaged Product,384.01
R0000794,O00224146,2026-02-24,Damaged Product,138.45
R0000795,O00448498,2026-05-11,Customer Changed Mind,297.89
R0000796,O00487544,2025-08-30,Damaged Product,133.14
R0000797,O00117032,2026-06-29,Customer Changed Mind,378.03
R0000798,O00424417,2026-04-07,Late Delivery,77.58
R0000799,O00416331,2025-10-26,Damaged Product,404.76
R0000800,O00239096,2025-11-26,Late Delivery,23.23
R0000801,O00020576,2026-06-26,Late Delivery,86.78
R0000802,O00094232,2026-06-26,Customer Changed Mind,486.22
R0000803,O00120658,2025-09-11,Wrong Item,428.1
R0000804,O00241958,2026-04-28,Customer Changed Mind,190.58
R0000805,O00131505,2026-07-19,Wrong Item,303.12
R0000806,O00009285,2026-06-26,Damaged Product,434.35
R0000807,O00073494,2026-08-16,Wrong Item,225.02
R0000808,O00007021,2026-05-16,Damaged Product,492.3
R0000809,O00159941,2026-05-19,Damaged Product,418.63
R0000810,O00131441,2026-07-08,Wrong Item,31.03
R0000811,O00108057,2026-03-11,Customer Changed Mind,29.79
R0000812,O00276337,2026-03-07,Customer Changed Mind,426.09
R0000813,O00405481,2025-08-29,Damaged Product,297.56
R0000814,O00327922,2025-10-21,Late Delivery,390.62
R0000815,O00412341,2026-01-26,Late Delivery,416.79
R0000816,O00085367,2025-12-29,Wrong Item,81.18
R0000817,O00447451,2025-11-05,Customer Changed Mind,248.15
R0000818,O00151035,2025-11-24,Customer Changed Mind,310.92
R0000819,O00141767,2025-11-07,Customer Changed Mind,265.42
R0000820,O00376200,2026-04-18,Customer Changed Mind,216.01
R0000821,O00379326,2025-09-24,Damaged Product,157.36
R0000822,O00281780,2026-02-19,Late Delivery,10.67
R0000823,O00175880,2026-02-26,Wrong Item,49.58
R0000824,O00193426,2026-03-25,Damaged Product,397.19
R0000825,O00222033,2026-02-12,Customer Changed Mind,40.52
R0000826,O00418153,2026-03-06,Damaged Product,145.71
R0000827,O00282101,2025-10-14,Damaged Product,86.32
R0000828,O00032322,2026-05-18,Late Delivery,354.55
R0000829,O00397389,2026-07-24,Customer Changed Mind,110.8
R0000830,O00334749,2025-09-22,Damaged Product,309.59
R0000831,O00039117,2025-11-13,Customer Changed Mind,147.9
R0000832,O00202874,2026-01-14,Wrong Item,485.15
R0000833,O00208509,2025-12-16,Late Delivery,341.23
R0000834,O00479205,2026-07-10,Wrong Item,293.63
R0000835,O00337542,2026-04-18,Damaged Product,139.5
R0000836,O00141834,2026-02-05,Wrong Item,276.44
R0000837,O00362122,2026-04-06,Wrong Item,309.7
R0000838,O00439215,2025-12-23,Damaged Product,115.52
R0000839,O00491372,2025-10-12,Damaged Product,382.91
R0000840,O00343377,2025-10-26,Late Delivery,27.78
R0000841,O00172017,2026-03-14,Wrong Item,14.13
R0000842,O00167312,2025-10-04,Customer Changed Mind,477.5
R0000843,O00263372,2026-01-27,Wrong Item,79.28
R0000844,O00488267,2026-02-01,Customer Changed Mind,87.38
R0000845,O00058798,2025-10-18,Damaged Product,368.48
R0000846,O00349751,2026-06-29,Wrong Item,205.97
R0000847,O00102915,2026-01-15,Late Delivery,454.83
R0000848,O00324301,2026-05-18,Customer Changed Mind,380.69
R0000849,O00063442,2026-01-24,Customer Changed Mind,205.09
R0000850,O00334002,2026-04-02,Damaged Product,425.79
R0000851,O00362529,2026-07-18,Damaged Product,405.32
R0000852,O00409929,2026-06-28,Customer Changed Mind,406.85
R0000853,O00145116,2025-11-29,Damaged Product,460.77
R0000854,O00433943,2025-10-02,Late Delivery,262.98
R0000855,O00177848,2025-12-30,Wrong Item,469.03
